osm_id,status,place_id,resolved_name,resolved_lat,resolved_lng,reason
4488183492,low_confidence,ChIJAyFCjeuQTEYRPB41ogyQqN8,The Little Mermaid,55.69286,12.5992828,distance=9629.2km>5.0km
4488193792,low_confidence,ChIJSc7qeeU9kTMRAaAfxjpZ3hM,MONUMENT OF DR. JOSE P. RIZAL,15.981087,120.6999528,distance=7.0km>5.0km
4488193793,resolved,ChIJWftYxLEZkTMRRi49U65kJo8,Cindys Bakery - Magic Mall Tayug,16.0281845,120.7452979,
4488212296,low_confidence,ChIJZdBBLek_kTMRWSmErd11lFE,Levo Hotel,15.9811755,120.5709565,distance=19.4km>5.0km
4488216389,low_confidence,ChIJ13eKuRjKlzMRnMWfme0Gjmw,Bonifacio and the Katipunan Revolution Monument,14.5909323,120.9810749,distance=161.7km>5.0km
4488395216,resolved,ChIJpwyPNcg3ATMR-05ulr4UZt8,Break Thru Grill & Restaurant,9.7823484,125.5003343,
4488395217,resolved,ChIJG1EwR9GZqTMR_fHAidvaxWE,1st Avenue Apartelle,10.3216162,123.9685914,
4488399991,resolved,ChIJZxtNNfE3ATMR6385YoPIUss,EY Suites,9.7852397,125.4968053,
4488400296,resolved,ChIJoaaghAFTtjMRmjKFcRkV5FU,Secret Beach,11.1775987,119.2811042,
4488426289,resolved,ChIJgccBEgAdujMRnmOGF7kNBaI,Skeleton Point,11.9412329,120.1917584,
4488426489,resolved,ChIJFRVC2HJVtjMR5FjTnBHPTjU,Sophias Beach Guest House,11.1685625,119.3955625,
4489531793,resolved,ChIJdZr6iwIGpjMRWunrxIlLT50,R.M Moya Bakeshop,11.5578593,123.1601407,
4489542195,low_confidence,ChIJn5H3vvlxCDMRV5-6pcqbh94,JC BAKESHOP,11.3147757,124.9546498,distance=203.8km>5.0km
4489561790,low_confidence,ChIJ_1jO10umXZQR-2hZznRsiR8,Mercurio S.A.,-25.2651183,-57.5932207,distance=18456.8km>5.0km
4489561797,zero_results,,,,,ZERO_RESULTS
4489561798,low_confidence,ChIJQSXnEfHypTMRYHVAHVX4thE,Diestro Resto Cafe,11.5840449,122.7555671,distance=38.3km>5.0km
4489701990,resolved,ChIJ9729cRVVtjMRgKUlR86yyoU,Mochileros Guesthouse,11.1806431,119.3924175,
4489730490,zero_results,,,,,ZERO_RESULTS
4489797192,resolved,ChIJZ-dm9n-p_zIRbKjuoWWwxlk,Georgetown,8.162257,125.1258873,
4489997090,resolved,ChIJcwydPY6jqTMRFda6SykNvSM,Mang Tinapay,10.3737043,123.9548115,
4491461690,resolved,ChIJMZ-rhm4BpjMRGNmxMU7SK-w,TFA Supermart,11.4540939,123.1523618,
4491617093,resolved,ChIJ0QSUMK2x_jIRnCqpG_9mIV0,EMEMPERIAL BAKESHOP,7.592657000000001,125.7061121,
4491671792,low_confidence,ChIJvVUSoFuumDMRnmzv-0TkAlA,Jocelle's Garden & Tourist Inn,14.1174081,122.9594208,name_similarity=48
4492342091,resolved,ChIJgREO-nOWVDIRq5VNneSeQds,AVIATOR MUSIC BAR,8.5757745,123.3425902,
4492509390,low_confidence,ChIJS5OEsY6Ha4cRo1xKSgLk41M,Mestizo Brew Cantina,39.7691009,-105.072478,distance=12560.6km>5.0km
4492633090,resolved,ChIJwbfomvHNkTMRcZqpkZ5r7RA,Halsema Restaurant,16.7989313,120.8203374,
4493363806,low_confidence,ChIJk0d6q2f5vDMR6Eth2WuXrG8,Macoy's House,13.504843,120.9371341,distance=755.5km>5.0km
4493558997,zero_results,,,,,ZERO_RESULTS
4493561593,resolved,ChIJm3exNwnwrjMR8FuwlKBfUJ4,EG Tagaytayan Building,10.6873686,122.5184752,
4493566996,resolved,ChIJp58Ds7ijkTMRmYzPiZn9kxg,SEIKAI TRAVEL & TOURS AGENCY,16.4571856,120.5887543,
4493621091,resolved,ChIJlaU7VABTqjMRBhP_kSo3QHA,Kan-Anan,9.5548544,123.803375,
4493621092,resolved,ChIJlaU7VABTqjMRBhP_kSo3QHA,Kan-Anan,9.5548544,123.803375,
4493735289,resolved,ChIJzbjkadNLqjMRahJodfXuV3A,Madelicious Bakeshop,9.7215939,123.8791776,
4493837985,low_confidence,ChIJu4GQdQBHqjMRQZAOYNij3LQ,Susan Carenderia,9.7028013,124.0469513,distance=22.4km>5.0km
4493837986,resolved,ChIJk1y2SlJMqjMRD2yf2Vxd3nI,Tita Tiks Foodhauz,9.6531061,123.8496928,
4493851902,low_confidence,ChIJJ4nHCKoO-TIRLt2Xs9SFBE8,Villa de Mercedes,7.0103607,125.4647299,distance=341.6km>5.0km
4493905690,resolved,ChIJIUKhvnq4lzMR7LffitE2gJA,Kopi Kopi Cafe & Kitchen,14.5999671,121.1144527,
4494132499,low_confidence,ChIJ-9xLHva3lzMR2eQn9itNFlw,One Central Park,14.6108772,121.0794294,distance=8.7km>5.0km
4494472891,low_confidence,ChIJHZkhvmkxUYgRb6ELO-dj2d0,The Peanut House,35.7495455,-81.2891719,distance=13933.9km>5.0km
4494505589,low_confidence,ChIJc8S7_XSN_zIRe5mHyGMx6HQ,DELA ROSA STORE,8.433016799999999,124.6658377,distance=172.3km>5.0km
4495094889,resolved,ChIJs8AHRQBxljMRhBRo8PuW9eY,Subic Bay Tourism Information Center,14.8258322,120.3336835,
4495854091,resolved,ChIJVVVVVWk8pTMRwrgNfZn0Brc,Exit Bar,11.962015,121.9242003,
4495854490,low_confidence,ChIJ9wK9DtTRrjMRzuPq7hEGbyc,GT KTV Lounge,10.6870104,122.9565228,name_similarity=45
4495854491,resolved,ChIJDX-zxRVVtjMR4Vu7Ml2LUdk,ZEN Hostel OMP El Nido,11.1806786,119.3904887,
4495854492,low_confidence,ChIJCbSHdH34vDMRfeQrLEIguI8,White Beach Resort,13.5070474,120.9049166,distance=195.6km>5.0km
4495880689,low_confidence,ChIJNQ9Lzx3chJURkKt-SkWGTG4,Botellas Bar,-38.004608,-57.551305,distance=16974.0km>5.0km
4496430997,resolved,ChIJ49aZAXdt-TIRfG3t-AXgf90,De Tuin,7.069936999999999,125.6063721,
4496458289,resolved,ChIJfQ_agdPEtTMRs17qHQQAzqk,White hauzz Inn,10.412262,119.1783075,
4496493189,resolved,ChIJexQuXqPIlzMRRWFZBERSNGE,Nognog's Grill,14.5314828,121.0694343,
4496755815,resolved,ChIJVYSUvkoTvTMRzbQPvb_SOE0,Lembest Lechon,13.9251393,121.1493044,
4496971804,resolved,ChIJzWO_Gl59qTMRsEpF2jRqaSo,LUIS CHICHARON ORIGINAL,10.1000508,123.6393437,
4496975189,resolved,ChIJ9y1nL6pGtzMRJxtULzooG44,Patoyo Kitesurfing Nature Camp,11.5540792,119.8874011,
4497857289,resolved,ChIJeSrbTgDJlzMRJ_TMyJAroNk,Maisen Tonkatsu - The Grid,14.5655588,121.0366847,
4497857389,resolved,ChIJU62a2e_IlzMRhppvZxDiSqI,Brotzeit BGC,14.552334,121.04717,
4497859589,resolved,ChIJmbLH-_DIlzMRBbB0RSIXS2k,Toby's Estate Coffee Roasters,14.5520935,121.0475102,
4498806790,resolved,ChIJZa8NT4_lrjMR8TSp6cMocF8,Jollibee,10.7079965,122.5486308,
4499259992,low_confidence,ChIJ38pYOWWDvTMRXSl1rCodhtY,Ellen Store,14.1685471,120.8136471,distance=20.5km>5.0km
4499369866,resolved,ChIJcUx1e01MqjMRk728Fg4i1IU,South Raine Resto Bar,9.6509502,123.8507938,
4499431798,low_confidence,ChIJBT8iH3XXtTMRWvljxKXwva0,San Vicente Public Market,10.5280095,119.2539669,distance=559.0km>5.0km
4499445790,resolved,ChIJ_2BhwO2nmDMRP0We8H8dp3U,Mananap Resort,14.0663125,122.8573125,
4499616253,resolved,ChIJxYGTDFi_jjMRXj61xWx1UQU,Bellagio Hills Hotel and Restaurant,18.1134702,120.5269052,
4499939191,resolved,ChIJU5f8CiEVjjMRu8DHvpZUyP0,Gotohan sa Plaza,17.3679084,120.481497,
4499950689,resolved,ChIJO4EaKCkqlzMRCW7j7qXRSNo,Carinderia Corazon,15.5368574,120.933171,
4500012889,low_confidence,ChIJsXzbymVzj1QRt6A7Bho-Bkc,Spiral Cafe,48.4365756,-123.3882903,distance=10535.0km>5.0km
4500296389,resolved,ChIJ55tMj8jZlzMRrLL5j9caf84,Eat Sleep Burger Golden City,14.2887438,121.1097676,
4500438095,resolved,ChIJr0EkIqxjvTMRIEqjDldjVmI,Jocab's Pancit Batil Patong at Pancit Cabagan Cagayan Valley's Pride - Calamba Branch,14.212016,121.1324929,
4500589428,low_confidence,ChIJTyIENDrlrjMRrYuTwx6PpXE,SM City Iloilo,10.7143716,122.5510023,name_similarity=57
4501482489,resolved,ChIJAwAAAPCumDMRewXOiLXbhXQ,D House Hotel Camarines Norte,14.0952701,122.9466367,
4501567444,resolved,ChIJgzfgFQA3AjMR-hGSmXxL-1Y,Chan Arts,9.068464,126.2037076,
4501569191,low_confidence,ChIJG1zaGXPRrjMRNlrItePRyow,Gina's Seafoods Restaurant,10.6746251,122.9479441,distance=37.2km>5.0km
4501570389,low_confidence,ChIJaTJPE0or5IgRkLgNLDxpFZk,Kolapasi Indian Canteen - St. Augustine,29.9608749,-81.4949792,distance=14792.1km>5.0km
4501583115,resolved,ChIJWXf9RNAUjjMRLMKhErlpS8s,Casa de Romas Resort,17.3636744,120.472691,
4501631491,resolved,ChIJtaXccirKlzMRnyTJFaMa8sg,Silya,14.5722127,120.9870907,
4501705595,low_confidence,ChIJuTYqPSFit4kRFy5CViHph8g,Teariffic Cafe,38.2880845,-76.4831183,distance=14193.9km>5.0km
4501794390,resolved,ChIJacV6PN2LoTMRaxgat6INyHc,PUBLIC MARKET SAN FERNANDO,13.5645455,123.1445664,
4501851616,resolved,ChIJAaXfrxg3AjMRo2AGCKDFAfo,Tambayan Repablik,9.0789402,126.1986674,
4501930990,resolved,ChIJc97fgCe3lzMRCJxR5L053y4,Burger King - P. Tuazon (Drive Thru),14.6208709,121.062392,
4502329590,resolved,ChIJgTX06PPIlzMRuSQWdiLN72U,Dean & DeLuca | ORE Central Tower,14.5523637,121.0515722,
4502469391,resolved,ChIJa7vAIxRVpjMR7y3OcCxMka4,Poblacion Cawayan Public Market,11.9273874,123.7701736,
4503271391,resolved,ChIJ8wv2q-S2lzMR9edUJCwCEyw,Andok's,14.6559037,121.0274182,
4503670361,low_confidence,ChIJE0Ev6wTJlzMRO5dePJw-1J0,Backyard Kitchen + Brew,14.5537817,121.0263026,distance=6.9km>5.0km
4503670362,resolved,ChIJKXnHQnPIlzMREHQcUe3AGeI,Asakusa: Home Of Tempura,14.5865245,121.0805459,
4503670363,low_confidence,ChIJNZOGveu7lzMRiRZIGV77f_8,Palpitate Coffee,14.6858936,121.0970737,distance=11.2km>5.0km
4503670364,resolved,ChIJkQJhaHPIlzMRKT71Kp2XfKs,BurgerPub,14.5866493,121.0800176,
4503715408,resolved,ChIJI3b6xxTIlzMRswq0zXP-q7k,Balai Pandesal - Escriva Drive,14.578863,121.0607494,
4503836192,resolved,ChIJhWHIUHjVlzMRb97cYdu1LbQ,Balayong Bakery,14.2936244,120.9384693,
4503869948,resolved,ChIJfcZFyYasqzMRtBlmA_6DvKw,Acacia Sunset Village,9.5511965,123.7558043,
4504070389,resolved,ChIJAaDyN1mZqTMRSeu4noWBIqw,Cebu Fiesta,10.3002868,123.901858,
4504143992,resolved,ChIJHW-sXkBvvTMRl8-fAo-UNEA,Linda Pe Restaurant and Catering Services,14.0719736,121.1506455,
4504179996,resolved,ChIJzbVCtwSfuzMR9lEmjeUfNU4,A.Olivar farm,12.6632625,120.8951094,
4504342694,resolved,ChIJcQtapBmZqTMR1a8y4_XDNv8,Alejandra's Place,10.3264839,123.9117949,
4504411192,resolved,ChIJSf8Qn06ZqTMRiAPZNcBPRi4,Ala King,10.3110856,123.8915937,
4504425389,resolved,ChIJ67KqD1wiljMRewLO-xFdqvw,Matala Travelers Lodge,14.4586623,120.5604515,
4504441890,low_confidence,ChIJPwXjpYnIlzMRlDdhVAcO8qY,Jerry's Pares and Bulalohan,14.5548384,121.0642667,name_similarity=41
4504455089,resolved,ChIJ09THrk6ZqTMRwSVT5LrC38g,Westpoint Hotel,10.312019,123.891747,
4504626789,low_confidence,ChIJFaRI4HrJlzMRgsU-BCyVilg,The Rochester - Palmridge,14.5530178,121.077168,distance=43.6km>5.0km
4504657190,resolved,ChIJV2FjnN15hTMRwbUnB-rzixc,Four J's Hotel & Inn,17.4166278,121.802589,
4504680295,resolved,ChIJnzOOjq95hTMR-7rcsPYcowk,KC JM PANCITERIA AND EATERY,17.4320767,121.7747423,
4504680397,resolved,ChIJnzOOjq95hTMR-7rcsPYcowk,KC JM PANCITERIA AND EATERY,17.4320767,121.7747423,
4504737089,resolved,ChIJE_Aor7x5hTMRKoA8ut5WigM,Zein Restaurant & Coffee Shop,17.4255605,121.7770101,
4505428790,resolved,ChIJIcSV3W3BlzMRtNS9RK-0OXc,Tatay Hapi's Eatery,14.5113148,121.2037218,
4505474289,resolved,ChIJT3i4fPvDlzMRv_grhxuBhbs,Baliwag Lechon,14.4933353,121.1802914,
4505500191,low_confidence,ChIJByl-4Q15hTMRTcPNTikt1xY,Balay Cureg San Pablo Isabela,17.4489532,121.7961141,distance=10.0km>5.0km
4505524891,low_confidence,ChIJq9Tzb8GzfkcRqSSnufXLYms,Campalto,45.4831951,12.2969774,distance=10662.1km>5.0km
4505529089,resolved,ChIJsa1IXa-FhTMR6LUv9e8Fz2g,Chowking Tanza Tuguegarao,17.6270598,121.7330551,
4505585090,resolved,ChIJzbVCtwSfuzMR9lEmjeUfNU4,A.Olivar farm,12.6632625,120.8951094,
4505840290,resolved,ChIJA9xSOdG1lzMRX9dbGqW-5fk,Concord Metals Inc,14.6451483,120.9807764,
4505841291,low_confidence,ChIJp0WVVaQdai4ReTYEzGUVj7o,Baywalk Mall,-6.1077144,106.7792084,distance=2696.0km>5.0km
4506023689,resolved,ChIJQ1deqmJBkDMR_L1tvSvhAFM,Salazar Compound,16.5239747,121.1853235,
4506087389,resolved,ChIJ15x7jNPEtTMR4WBnhBRdTmc,Ferranco Tourist Inn,10.4121947,119.1793123,
4506115289,low_confidence,ChIJ33jQ9MXnkDMRz4V3DQVz-7w,Carranglan Public Market,15.9617684,121.0605404,distance=50.8km>5.0km
4506595774,resolved,ChIJo7FIzHnjrjMRzaz-ZQ8NG3w,Iloilo PAGASA Complex,10.7729143,122.5794477,
4507162789,resolved,ChIJe4xmHQaf9zIRct8wpoCX7AY,Pier 8 Superclub,6.1185702,125.1664427,
4507485992,low_confidence,ChIJfyqdJZsHbUcRr8Hk3XvUEhA,Austria,47.516231,14.550072,distance=10177.6km>5.0km
4507727791,zero_results,,,,,ZERO_RESULTS
4507831989,low_confidence,ChIJ0RQirtc3AjMR2R2Y8XoQKMw,Minute Burger,9.0744029,126.1994233,name_similarity=33
4507869188,resolved,ChIJQcw9nfzLlzMRtavf6VHLzgg,Sizzlin' Steak,14.5362665,120.9820289,
4507869293,resolved,ChIJ44XChQbJlzMRungaJ6M8aAA,The Sandwich Guy Summit,14.5574708,121.0205657,
4507869294,resolved,ChIJiWp0CKrJlzMRxruI8llZR1E,Kenny Rogers Roasters - Makati Ave.,14.5625334,121.0284937,
4507869296,low_confidence,ChIJ_TksGbdgvTMR41fu8iPOtto,BUGÓNG,14.167775,121.2436276,distance=49.3km>5.0km
4507869297,resolved,ChIJlyhkYlTIlzMRm4h2aQr3gAE,Sugarhouse - Rockwell,14.5655279,121.0363273,
4507989700,resolved,ChIJ5an8fCnIlzMRMH832ACut58,Erin Jewel House Of Breads,14.5989566,121.0392438,
4508095790,low_confidence,ChIJVanzmbOZqTMR0PlJfF-1N4I,PTC FRIES,10.3375021,123.9252405,name_similarity=48
4508508389,resolved,ChIJS9XBWdHEtTMRavjv6XIIHV8,OLIVE CRIB BAR AND RESTAURANT,10.4105093,119.1789589,
4508508789,resolved,ChIJvX6uVf7WtTMRh6WRU6srGF0,Ausan Beach Front Cottages and Restaurant,10.4124121,119.1771937,
4508547796,resolved,ChIJ-yStIxvJlzMRO1YE3snhSRg,"LUK YUEN Chinese Restaurant, Glorietta 2 Ayala Center Makati City",14.551305,121.025411,
4508547797,resolved,ChIJG2I_UBRVtjMRczvzYikuL5E,Bill Tourist Inn,11.1785403,119.3911757,
4509293793,low_confidence,ChIJbeJNAwC5lzMROHyBqqq2cC4,Ate Joan's Karinderya,14.6062854,121.0920393,distance=9.8km>5.0km
4509629389,resolved,ChIJK5Js5OG2lzMRFek4wNKqdh4,Elixer Multipurpose Cooperative,14.6606928,121.0336362,
4509629589,resolved,ChIJ2f6NsOW3lzMRomWOO9aqfns,Royal Class Travel & Tours Incorporated,14.6112498,121.036332,
4509727189,low_confidence,ChIJ70SIyCXlrjMRBGOuOH4aayI,The B Lifestyle Complex/ Bed and Bath Serviced Suites,10.7218078,122.5507356,name_similarity=57
4509781794,resolved,ChIJ96IrsvmxoTMR_9wwgCtgd-s,Kuya Bok's Bulalohan Sa Malinao,13.3998473,123.703903,
4509788401,low_confidence,ChIJmZsyQADPlzMRhHjMDa3gokA,Salutos Restaurant - Parañaque,14.489694,120.991351,name_similarity=45
4509788806,resolved,ChIJfQ9K8ofJlzMRvaL6bI_DZY0,Starbucks Oriental Gardens,14.5589483,121.0122273,
4509789096,resolved,ChIJbQQ-H3zJlzMRmrI0xKua2LE,Philippine Sports Museum,14.5621333,120.9921288,
4509789193,low_confidence,ChIJnXHPxhsq2o4R-g4StcDRoFk,Jamaica,18.109581,-77.297508,distance=15865.5km>5.0km
4509789602,low_confidence,ChIJaRUAe_wBoTMRtxpoe-yvREU,"Masbate's Native Lechon, Eatery & Meat shop",13.1521819,123.7251623,name_similarity=42
4510092890,resolved,ChIJ79LKU-3z_zIRY6egUGsoedo,Rosario's,8.480160399999999,124.6475481,
4510176991,low_confidence,ChIJm8TYoE-ZqTMRikVUKffRb_w,Jelly Citea,10.3164154,123.8876743,distance=427.4km>5.0km
4510192691,resolved,ChIJo_tXKO5BUDIRmF1Vsb3NLuo,Speedy Pizza,6.9176188,122.0722058,
4510264389,resolved,ChIJb-gzABDKlzMR3Xi3bHgDdSk,L'Eau Vive in Asia,14.5873575,120.9950027,
4510283090,resolved,ChIJQyefdVVt-TIRCJ_Y1-pcoas,Minute Burger - Torres,7.0822565,125.6116076,
4510315498,resolved,ChIJYWgbMFvxljMRJEAXPvCpGHU,The Country Garden,15.0918713,120.6310065,
4510331491,resolved,ChIJiUX7VMPFtTMRJ6CeoNsnMY0,Yellow house Port Barton,10.4090725,119.1789263,
4510632389,low_confidence,ChIJp3JpMwCf9zIRqUDklkrNI-8,Tabuada Rock Garden Resort,6.1082266,125.1308927,distance=6.7km>5.0km
4510687144,resolved,ChIJD2nlnJmsqzMRdvUq2XP1rVY,Luna Rossa Vegetarian Italian Restaurant,9.5511962,123.7692805,
4510700003,low_confidence,ChIJxRzya-HPrjMRvZolbeBmEs8,Leones Napoleones,10.6113779,122.9341286,distance=8.7km>5.0km
4511023696,resolved,ChIJV1WekPfRlzMR6wKQ3hlMgUE,Erawan Thai Street Food,14.4326807,120.9897687,
4511052389,resolved,ChIJ-3uOhkP3ljMRLw2iMnDHKjE,SM Cinema - SM City Pampanga,15.052509,120.699475,
4511130689,low_confidence,ChIJB46upXc3jEcREb6FuBbpPJY,Enzonet Sàrl,46.542148,6.574149999999999,distance=10582.0km>5.0km
4511350089,low_confidence,ChIJ1fO3NH5MvTMR6pkjYwL0Fio,Nanay Deling's Eatery,13.9493328,121.5815092,distance=19.2km>5.0km
4511375990,resolved,ChIJiQGWzghAljMRujthRcIrOSg,Plaza Brew Coffee Company,14.679667,120.541293,
4511423890,low_confidence,ChIJdSnf7zx_thIRGH4q_KAztz8,Château d'Espeyran,43.6443748,4.4032897,distance=10887.9km>5.0km
4511443992,resolved,ChIJ_y1PdKLLoDMR-FZB5BI6CkA,Matnog Public Market,12.585821,124.0868903,
4511463589,resolved,ChIJyXC08HgZqjMRn6O1RcepE-I,Bohol Sea of Clouds,9.9139228,124.2341843,
4511505089,low_confidence,ChIJDcoFcoq1lzMRTMvZP6NXclo,St. John Bosco,14.6142706,120.9607077,distance=14.0km>5.0km
4511513792,resolved,ChIJ6VBEIdRwCDMRT486PDiIEo4,Travellers Suite Tacloban,11.2442012,124.9987588,
4511523189,resolved,ChIJixjB0EjbCTMRY6ShFhEeLBM,Joy Palace Hotel,12.0653375,124.5972613,
4511523289,resolved,ChIJ0YBCcP3bCTMRItOKvDp7EEI,HAVANNAH Lodge,12.065069,124.5978968,
4511523793,low_confidence,ChIJK1OPHwA3ATMRwliPrTleZy4,kuta sa mga way grado,9.7901473,125.4817688,name_similarity=56
4511535989,resolved,ChIJOaVGw9NwCDMR-LtcakcRR1Q,Eco Lodge,11.2434242,125.0019658,
4511535990,resolved,ChIJqeTA6dNwCDMRskgPnBAyHEw,Leo's Lodge,11.2435268,125.0019627,
4511605493,low_confidence,ChIJd7MukxBt04kR8pzMS9CVPfo,Joe's Panini Grill,42.9794959,-78.8715708,distance=13930.9km>5.0km
4511606163,resolved,ChIJpfmZtbl5vTMRpHk42G8LClg,Colette’s Buko Pie at Pasalubong,14.1350143,120.9837904,
4511830889,low_confidence,ChIJk-4DRLO3lzMRw-2-Eyyd5BY,Hideout Resto & Bar,14.6349576,121.0314773,distance=8.2km>5.0km
4512117590,resolved,ChIJw4lsllqumDMRv43k39RF_zA,Coffee & Tea Gallery,14.1183506,122.9560492,
4512934690,resolved,ChIJ02vtlpB-vTMRnIElb3K-9EY,Valerie's Milkshake,14.2254029,120.9751803,
4512994190,resolved,ChIJL2GobODLlzMRasH-_3Pfs88,Cheng's Kitchenette,14.5467926,120.9862756,
4512994191,resolved,ChIJyanfbODLlzMR5Od9nD7g85o,Sun Lok Seafood restaurant,14.5470135,120.9861194,
4512996304,zero_results,,,,,ZERO_RESULTS
4513298190,resolved,ChIJwV73WsVt-TIR1jtueAcXnLA,Laysas Bbq Grill,7.063160600000001,125.576137,
4513408591,low_confidence,ChIJORf1dt7zljMRwJjb0wkxVAg,Studio YATU Architectural Services,15.136363,120.5906148,distance=14.1km>5.0km
4513631596,low_confidence,ChIJ64nmpLM_kTMRII3qwoYz5QM,Bitoy's Resto Bar,15.9790858,120.5706221,distance=88.7km>5.0km
4513631693,resolved,ChIJiyD98tSjkTMRDKfAOTwT7cw,The Farmer's Daughter Restaurant,16.4299721,120.5764546,
4514107828,low_confidence,ChIJ9zGlZQDRlzMRPBz_DtIUjOI,Paris Baguette - SM Southmall,14.4332614,121.0105665,distance=10.7km>5.0km
4514532990,resolved,ChIJJ2kqQ9IYljMRn_cf71yYmkg,Pupung Grill,14.4357097,120.4916528,
4514603191,resolved,ChIJ09gd2O61lzMRuBkIuw6OUb4,McDonald's Juan Luna Manila,14.6267395,120.9731365,
4514632289,resolved,ChIJNS-UWuXYBzMRYMHuobQmSQY,Tia Tita's Bulalo,11.1716528,124.9990236,
4514760590,resolved,ChIJXbAXg3RVtjMRF3-fhH3fd7Q,Last Frontier Beach Resort - Adults Only,11.165583,119.396989,
4514789490,low_confidence,ChIJLw7r47splzMR2RcZUcb3F8U,Mayapyap sur cabanatuan city,15.5197354,120.9549633,name_similarity=59
4514792692,zero_results,,,,,ZERO_RESULTS
4514812794,resolved,ChIJc8EbvQ7JlzMRUIYZv4qL1P0,Subway - Sterling Centre Dela Rosa,14.5574658,121.0172487,
4514853889,low_confidence,ChIJSbq-ZfQJoTMR4iWzdMhVgfY,Remi's Cafe & Spa,13.2140121,123.5768697,distance=109.4km>5.0km
4514853891,resolved,ChIJS0Fx9a8gojMRxszlYxTOvxY,Star Max Restaurant & Inn,13.5755629,123.0727262,
4514928389,resolved,ChIJJW7n-1nIlzMRwTKEw2z1ZTc,My Inn Edsa Guadalupe,14.5647718,121.0453323,
4514928391,resolved,ChIJPceLnYhsvTMRBsVt9U_n00E,danny's ice cream cooler & mixer shop,13.9624213,121.1595132,
4514944189,low_confidence,ChIJB4UyghmzyjMRhWNfrCxAfQg,Rosario Residence,9.3712548,118.4842975,distance=15.1km>5.0km
4514947390,resolved,ChIJRVR9RHJ3vTMRd69rkfHvO5A,Balay Dako,14.1025675,120.9509707,
4514947590,resolved,ChIJJ-iK2hVVtjMRpOPJtX88KDI,Northern Hope Tours - DOT Accredited 2022,11.1801134,119.3873736,
4514947591,resolved,ChIJVVUVvD9VtjMRP01MMXiBnTY,RicGem Place El Nido Palawan,11.177903,119.3915496,
4515123686,low_confidence,ChIJRcbZaklDXz4RYlEphFBu5r0,Dubai,25.2048493,55.2707828,distance=7405.2km>5.0km
4515125917,resolved,ChIJ66bQ3JisqzMRCjsL5dyyOBQ,Ging Ging Home Tourist Inn,9.5493178,123.7720454,
4515257512,resolved,ChIJB_cTSwM9pTMRb2MsP6UPdRA,Andok's 安いチキンチェーン,11.9641424,121.9262245,
4515258598,resolved,ChIJYwkLPjyYoTMRkUO5IGX7AMI,"MCM Restaurant, coffeeshop and bakeshop",13.4211083,123.4117983,
4515259493,resolved,ChIJ4V0EriKYoTMRkYQogSHZQpU,Iriga Plaza Hotel,13.425,123.415253,
4515261500,low_confidence,ChIJs345yZWCoTMR9HyF5XZ1EBM,Pamilihang Bayan ng Balatan,13.3165454,123.2339008,name_similarity=54
4515308289,resolved,ChIJW9xx9YSZoTMRgWYddhssQEU,Jollibee,13.4205902,123.4106809,
4515308290,resolved,ChIJaRbgdgCDoTMRYrpXUxV7axg,Don Gregorio O. Balatan Institute Inc. (former Balatan Institute),13.3158276,123.2363731,
4516338798,resolved,ChIJ7xuqz2QZrzMRcRHquGGzbAk,Hans'sel Restaurant,10.9435602,122.635344,
4516348991,resolved,ChIJCYu7a2UZrzMR_tL1bwYti9M,Ground Zero Royal Grace Barbeque,10.9423284,122.6379472,
4516392589,resolved,ChIJiXiibGUZrzMRXaGt2qQ3SXk,Rayver's,10.9421677,122.6377175,
4516414979,low_confidence,ChIJX5lXIADXlzMRDzjGey1TJlw,Abigail resort,14.349097,121.0658014,distance=23.4km>5.0km
4516434439,resolved,ChIJ25sfnTfQlzMRXF3TZG69fTg,Fae Ann's Bulalohan - Alabang,14.417653,121.0440044,
4516495094,resolved,ChIJIR2Z9SHGjjMRk0kI6sxqMCM,UKL Ever Hotel,18.193105,120.5957755,
4516504890,low_confidence,ChIJc_VX4N23lzMRBR01XnuQVIE,Choi Garden,14.605187,121.055135,distance=7.1km>5.0km
4516787891,low_confidence,ChIJZ6mWNENBd0gRsnf_5YfzWAQ,Chicco Di Caffe,52.3736586,-1.2599758,distance=11722.5km>5.0km
4516854291,resolved,ChIJ_-zx1Iu1lzMRoKL5GjD1yrQ,Jollibee,14.650329,120.9840196,
4516992111,resolved,ChIJhzmQfRC2lzMRYQg0tKAPKZY,Luck Garden Restaurant,14.618608,121.0019039,
4517029891,resolved,ChIJkz_ZHPvLlzMRfa-0NlfoF1Q,Bikers' Cafe,14.5365775,120.9792089,
4517034696,low_confidence,ChIJS8QBloC2lzMRjk7k11Bo0h0,CK Mabini 10Th,14.650718,120.9729607,name_similarity=50
4517891992,resolved,ChIJY3EsR3z4vDMRUOa4DrTlIS8,Queen of Isle Cottages,13.5049388,120.9031396,
4518342191,resolved,ChIJ02mN_Rm3lzMRd7n9ke20wi8,Andy's Famous Batangas Lomi & Bulalo,14.6586072,121.0448868,
4518442299,resolved,ChIJw1Y0Qm62lzMRDBtg7NzfpHk,Tramway Tea House - BANAWE,14.635071,121.000972,
4518485147,resolved,ChIJI8YE12wokDMRAmJKC08Z5I8,Stairway lodge and restaurant,16.912664,121.060401,
4518514790,resolved,ChIJh_toimFt-TIRz4V--LhTMn8,Kainan ni Maria,7.0616002,125.5929198,
