osm_id,name,fclass,finalCategory,latitude,longitude,status,reason
1451467049,Becky's Kitchen,bakery,Food/Drink,14.576416,121.0689754,low_confidence,distance=7.6km>5.0km
1459447385,Manfuku Tei,restaurant,Food/Drink,14.4455339,120.9841636,low_confidence,distance=3055.8km>5.0km
1459790809,Sultan Kudarat,memorial,Attraction,6.6452443,124.6090764,low_confidence,distance=26.0km>5.0km
1464781693,Big J Mini Market,marketplace,Retail,14.3201512,121.0260129,low_confidence,distance=13752.9km>5.0km
1464782150,Talipapa,marketplace,Retail,14.3209577,121.0269648,low_confidence,distance=40.5km>5.0km
1464782671,Monteverde Bakery,bakery,Food/Drink,14.3209812,121.0273616,low_confidence,name_similarity=53
1464802463,Louisse Gift Shop,gift_shop,Retail,14.294791,121.0069178,low_confidence,distance=45.2km>5.0km
1469168863,888 Grill and cafe,bar,Food/Drink,12.9707637,123.9978636,low_confidence,name_similarity=44
1476880633,Zirkoh,bar,Food/Drink,14.6298407,121.0339961,low_confidence,name_similarity=33
1476880749,Dishes & Mugs,restaurant,Food/Drink,14.6290643,121.0342372,low_confidence,name_similarity=46
1477566281,Swimming Pool,swimming_pool,Park/Nature,14.5809278,121.1637381,low_confidence,name_similarity=23
1479093047,St. Honore Clubhouse,cafe,Food/Drink,14.6366458,121.041049,low_confidence,distance=11.0km>5.0km
1485669781,Coffee Works,cafe,Food/Drink,11.9633737,121.9262859,low_confidence,name_similarity=26
1486794369,Napoli Pizzeria,restaurant,Food/Drink,14.6349393,121.0357433,low_confidence,distance=12.5km>5.0km
1490135359,Myrna's Bulalo Haus,restaurant,Food/Drink,14.6270339,121.0338051,low_confidence,distance=46.5km>5.0km
1497962773,Lugawan ni Bro,fast_food,Food/Drink,14.628872,121.0386789,low_confidence,distance=6.9km>5.0km
1498870591,Renzo Hotel,hotel,Accommodation,18.193334,120.5977302,low_confidence,name_similarity=58
1499756122,Banwa Art House,guesthouse,Accommodation,9.7371648,118.7319385,low_confidence,distance=104.4km>5.0km
1504861230,Hap Chan,restaurant,Food/Drink,14.2552598,121.3921062,low_confidence,distance=32.3km>5.0km
1505391441,Picnic Area,picnic_site,Park/Nature,7.0629165,125.5294036,low_confidence,distance=8.5km>5.0km
1505950057,Butsoy Canteen,restaurant,Food/Drink,15.4846609,120.974982,low_confidence,name_similarity=48
1507559051,Bariotic Restaurant,restaurant,Food/Drink,14.9749521,120.5290394,low_confidence,name_similarity=58
1508512776,Thirteen Martyrs of Cavite,monument,Attraction,14.0739162,121.3265517,low_confidence,distance=64.1km>5.0km
1508810778,Cebu Zoo,attraction,Attraction,10.3374941,123.885038,low_confidence,distance=29.1km>5.0km
1511155549,Crab House Restaurant,restaurant,Food/Drink,9.6308872,123.8711586,low_confidence,distance=14.8km>5.0km
1511250442,Loboc Forest Camp,camp_site,Accommodation,9.6628941,124.0618072,low_confidence,name_similarity=59
1511601432,Hotel Camila,hotel,Accommodation,9.3097122,123.305388,low_confidence,distance=81.1km>5.0km
1511760074,Saulog Bus Stop Over,restaurant,Food/Drink,14.8881364,120.5268283,low_confidence,distance=26.7km>5.0km
1513700379,Capitulo,restaurant,Food/Drink,14.2076032,121.3498159,low_confidence,distance=17087.1km>5.0km
1514341880,Happy Cocunuts,guesthouse,Accommodation,14.4654557,121.0091922,low_confidence,distance=6.9km>5.0km
1515352418,Paseo De San Francisco,hotel,Accommodation,8.5068695,125.9761439,low_confidence,distance=7.9km>5.0km
1515384284,The Cheese Steak Shop,fast_food,Food/Drink,14.5507527,121.0198647,low_confidence,name_similarity=43
1515394703,Merk's Place,bar,Food/Drink,14.5506826,121.0201825,low_confidence,distance=13900.1km>5.0km
1518843331,Blackwood Bistro,bar,Food/Drink,14.5338584,121.0516537,low_confidence,distance=5.0km>5.0km
1518843335,Jap-Ok,fast_food,Food/Drink,14.5352892,121.0523947,low_confidence,distance=5.3km>5.0km
1518843336,Kuse,restaurant,Food/Drink,14.534179,121.0513985,low_confidence,distance=12.6km>5.0km
1518843344,Stacker's Burger Cafe,restaurant,Food/Drink,14.5340209,121.0514107,low_confidence,distance=17.1km>5.0km
1521109023,New Panorama Beach Resort,hotel,Accommodation,9.3537462,123.2984746,low_confidence,distance=471.5km>5.0km
1522560726,PNHS CCTVNET Basestation,tower,Attraction,11.1107137,122.6439198,zero_results,ZERO_RESULTS
1525042732,Café Breton,cafe,Food/Drink,14.5749519,120.9841752,low_confidence,distance=5.4km>5.0km
1537735361,Boneknek's,fast_food,Food/Drink,14.2945835,121.1041528,zero_results,ZERO_RESULTS
1548363494,Rizal Shrine,monument,Attraction,16.5189184,121.1418187,low_confidence,distance=256.3km>5.0km
1549188879,Eat!,restaurant,Food/Drink,14.638398,121.0733412,low_confidence,name_similarity=50
1554844429,Jolie's bakeshop,bakery,Food/Drink,9.7052236,124.1038903,low_confidence,distance=82.1km>5.0km
1555748274,Aling Denang's Bibingka and Cassava,bakery,Food/Drink,14.0798669,121.1512508,low_confidence,distance=59.9km>5.0km
1557940485,Simply Butterflies,restaurant,Food/Drink,9.697751,124.1003958,low_confidence,name_similarity=31
1562139666,Julie's,bakery,Food/Drink,14.2586255,121.3978582,low_confidence,distance=7.5km>5.0km
1562445549,Chubby's Rib Shack,restaurant,Food/Drink,14.2379835,121.0560249,low_confidence,distance=44.8km>5.0km
1565162058,Rene's Dinner,guesthouse,Accommodation,8.2241691,124.2407525,low_confidence,distance=14084.4km>5.0km
1568706507,Loon Macaques,attraction,Attraction,9.8590462,123.8368888,low_confidence,distance=7.4km>5.0km
1569288137,Maxima Haus,guesthouse,Accommodation,7.054176,125.7181139,low_confidence,distance=9209.8km>5.0km
1569369919,Christalene Suites,guesthouse,Accommodation,7.0005648,125.7378695,zero_results,ZERO_RESULTS
1569812189,Perri Todd's All American Burger,fast_food,Food/Drink,10.7243961,122.5546019,low_confidence,name_similarity=33
1569843811,Calzada Grill,restaurant,Food/Drink,10.7081252,122.5517853,low_confidence,distance=457.9km>5.0km
1572636814,Sen Lek Thai Noodles,restaurant,Food/Drink,14.450896,121.0299113,low_confidence,distance=6.7km>5.0km
1572687880,Tusok BBQ-Han,restaurant,Food/Drink,14.4513657,121.0036726,low_confidence,distance=19.8km>5.0km
1573621105,Sen Lek Thai Noodles,restaurant,Food/Drink,14.4510383,120.9782114,low_confidence,distance=5.5km>5.0km
1573939720,Kamalig Restaurant,restaurant,Food/Drink,14.3636404,121.4841015,low_confidence,distance=26.5km>5.0km
1579339570,Bolinao Grill,restaurant,Food/Drink,16.3849415,119.8910694,low_confidence,distance=5.1km>5.0km
1583563556,Quezon Monument,memorial,Attraction,15.7598389,121.5618307,low_confidence,distance=135.1km>5.0km
1583805235,Cherrys Home Too Budget Hotel & Restaurant,hotel,Accommodation,9.5516426,123.772524,low_confidence,name_similarity=42
1585389544,Area Formerly Occupied by Fort Bonifacio Museum,ruins,Attraction,14.5506696,121.0584239,low_confidence,name_similarity=42
1586529764,Leona Art Restaurant,restaurant,Food/Drink,14.6458923,121.058932,low_confidence,name_similarity=35
1589791588,Abé,restaurant,Food/Drink,14.4222944,121.0291846,low_confidence,distance=12.2km>5.0km
1590273124,New Casa Pensionne,hostel,Accommodation,14.5762402,120.9894204,low_confidence,name_similarity=56
1595816411,DM Bakery,bakery,Food/Drink,10.3589161,125.5804455,low_confidence,distance=173.9km>5.0km
1595816461,U.S. Landing Marker,memorial,Attraction,10.444372,125.6174177,low_confidence,distance=104.5km>5.0km
1598425618,Hilltop,viewpoint,Attraction,13.273295,121.9563615,low_confidence,distance=24.3km>5.0km
1599655222,Red Plate,fast_food,Food/Drink,14.4418152,120.9893466,low_confidence,distance=33.5km>5.0km
1599666796,Zucchero Resto & Bar,bar,Food/Drink,14.5590935,120.9844025,low_confidence,distance=14.1km>5.0km
1605113834,Bird Walk,viewpoint,Attraction,14.7511428,120.2665822,low_confidence,distance=2644.9km>5.0km
1606498809,A Veneto,restaurant,Food/Drink,14.5849965,121.0769878,low_confidence,distance=6.0km>5.0km
1607984391,Grassy Knoll with good view,viewpoint,Attraction,13.2800277,121.940133,low_confidence,distance=13445.5km>5.0km
1611021322,View at end of ridge,viewpoint,Attraction,13.2782648,121.9638139,low_confidence,name_similarity=55
1615118983,Pao Pao Xiao Chi,cafe,Food/Drink,14.6228718,121.0293251,low_confidence,distance=6.4km>5.0km
1615242748,Uncle Cheffy,restaurant,Food/Drink,14.6425645,121.0397655,zero_results,ZERO_RESULTS
1615242758,Fiery Chicken,restaurant,Food/Drink,14.6423814,121.0398931,low_confidence,name_similarity=54
1616094255,Grassy Hilltop,viewpoint,Attraction,13.2796016,121.9496651,zero_results,ZERO_RESULTS
1618191307,Hilltop,viewpoint,Attraction,13.2743909,121.9600802,low_confidence,distance=24.3km>5.0km
1618365295,The Paw Club,restaurant,Food/Drink,14.5367725,120.9791756,low_confidence,distance=8.4km>5.0km
1618365372,Uno Pizzeria,restaurant,Food/Drink,14.5367079,120.9791764,low_confidence,distance=8.4km>5.0km
1626927738,Red Garlic Bistro,cafe,Food/Drink,14.6187895,121.0723746,low_confidence,distance=12258.1km>5.0km
1627781218,Don Makoy Pancit Lucban,restaurant,Food/Drink,14.6340121,121.0358581,low_confidence,distance=80.4km>5.0km
1627781231,Hot Shots,restaurant,Food/Drink,14.632941,121.0351687,low_confidence,name_similarity=14
1627781273,Papa John's,fast_food,Food/Drink,14.634234,121.035032,low_confidence,distance=7.3km>5.0km
1627792451,Agave,restaurant,Food/Drink,14.6338356,121.0349666,low_confidence,distance=5.6km>5.0km
1627792463,Don Henricos,restaurant,Food/Drink,14.6335137,121.0348802,low_confidence,distance=7.9km>5.0km
1627792475,Kalye Juan,restaurant,Food/Drink,14.6339281,121.0349615,low_confidence,distance=5.4km>5.0km
1629837971,Grand Ficus,restaurant,Food/Drink,7.0184811,125.0836486,low_confidence,name_similarity=36
1637363253,Pizza Hut,fast_food,Food/Drink,14.1791742,121.2390003,low_confidence,distance=8.2km>5.0km
1638353860,Celet's (flavored cashew),gift_shop,Retail,9.7698529,118.7486745,low_confidence,distance=62.9km>5.0km
1638361305,Homestead of Heirs of Bruno Abiog Sr.,camp_site,Accommodation,9.8879878,118.7773527,zero_results,ZERO_RESULTS
1641179524,Our Lady of the Assumption Statue,artwork,Attraction,10.1168284,124.9014342,low_confidence,distance=6.4km>5.0km
1641499110,Vista Grande,hotel,Accommodation,14.5285083,121.2326046,low_confidence,distance=11.8km>5.0km
1645517437,Detoxify Bar,cafe,Food/Drink,14.4222451,121.0348496,low_confidence,distance=13.0km>5.0km
1646586920,Casa Del Mar Golf & Dive Hotel,hotel,Accommodation,11.0474622,123.916518,low_confidence,distance=15146.7km>5.0km
1646586921,Hard Rock Resort,hotel,Accommodation,10.9587412,123.9216788,low_confidence,distance=14106.9km>5.0km
1646800871,Bobis Resto bar,restaurant,Food/Drink,14.7241647,121.0555427,low_confidence,distance=19.7km>5.0km
1648465955,Jonalyn Eatery,restaurant,Food/Drink,14.6562955,121.0187853,low_confidence,distance=8.7km>5.0km
1649354043,Sta Cruz Market,marketplace,Retail,10.0744762,124.9409347,low_confidence,distance=917.4km>5.0km
1649990428,Three Women Sewing the First Filipino Flag,artwork,Attraction,14.6549469,121.0662794,low_confidence,name_similarity=49
1652294160,Montero's Breadline,bakery,Food/Drink,14.6821647,121.0546965,low_confidence,distance=11.7km>5.0km
1652566718,F & H Apartment,guesthouse,Accommodation,8.477358,124.675463,low_confidence,distance=337.1km>5.0km
1653996632,Urbano Pool,swimming_pool,Park/Nature,14.6764116,121.0516938,low_confidence,distance=9.1km>5.0km
1657105819,Nuestra Señora de los Angeles Shrine,wayside_shrine,Other,13.993337,121.8238898,low_confidence,distance=11719.8km>5.0km
1660351955,Purple Velvet Food House,restaurant,Food/Drink,14.1690583,121.2412653,low_confidence,distance=36.6km>5.0km
1660351983,Siomai Co.,restaurant,Food/Drink,14.169907,121.2439416,low_confidence,distance=54.1km>5.0km
1660351987,Carmensita's,restaurant,Food/Drink,14.169691,121.2437834,low_confidence,distance=61.7km>5.0km
1660351993,Tofi's Food Corner,restaurant,Food/Drink,14.1688706,121.2411451,low_confidence,distance=15.2km>5.0km
1660726312,Sinapdan Beach Site,camp_site,Accommodation,11.2712826,124.9809519,low_confidence,name_similarity=46
1660727451,K Sosyal Karinderia,restaurant,Food/Drink,14.5018132,121.0168042,low_confidence,name_similarity=42
1661846747,Baliwag,fast_food,Food/Drink,14.4976391,121.0133123,low_confidence,distance=53.6km>5.0km
1661846750,Haydee's Kambinglicious,fast_food,Food/Drink,14.4975416,121.0130749,low_confidence,distance=13781.5km>5.0km
1663948038,High point,viewpoint,Attraction,15.8540317,120.1997391,low_confidence,distance=13874.4km>5.0km
1667030060,Golden Gisangag Express,fast_food,Food/Drink,10.2993355,123.8938393,low_confidence,name_similarity=51
1669044086,JCE Restaurant,restaurant,Food/Drink,15.360578,120.5912778,low_confidence,distance=6.3km>5.0km
1669881497,Singapore Food Republic,restaurant,Food/Drink,14.5539143,121.0474741,low_confidence,distance=2397.1km>5.0km
1669881500,Kuppa,cafe,Food/Drink,14.5538831,121.047391,low_confidence,name_similarity=20
1671838059,Shang Tsu,restaurant,Food/Drink,14.6258575,121.033524,zero_results,ZERO_RESULTS
1672138016,Lourdes Groto,wayside_shrine,Other,14.7782048,120.9744633,low_confidence,distance=10.1km>5.0km
1672180372,Tiger Grill,restaurant,Food/Drink,15.1420664,120.5774511,low_confidence,distance=10520.3km>5.0km
1676547939,Biri Resort & Dive Center,hotel,Accommodation,12.6786351,124.3619953,low_confidence,name_similarity=53
1682598416,The Century,restaurant,Food/Drink,14.5972356,121.0413903,low_confidence,name_similarity=45
1685731762,Agami Residence and Service Apartment,guesthouse,Accommodation,7.1021829,125.6266944,low_confidence,distance=18004.3km>5.0km
1685871809,Papa's Restobar,biergarten,Food/Drink,10.2996873,123.886911,low_confidence,name_similarity=40
1687250509,Canizares Viewpoint,viewpoint,Attraction,6.5072504,124.5330454,low_confidence,distance=14117.3km>5.0km
1687338006,Falls,restaurant,Food/Drink,6.4864894,124.4936003,low_confidence,distance=6.0km>5.0km
1688080382,Chuck's Deli,restaurant,Food/Drink,14.6106766,121.0794064,low_confidence,distance=13781.5km>5.0km
1689432533,Adobo Connection,fast_food,Food/Drink,14.5550892,121.0218031,low_confidence,distance=5.7km>5.0km
1689432615,Piggy Wiggy,restaurant,Food/Drink,14.5544885,121.0218322,low_confidence,distance=5.7km>5.0km
1689432656,Fresh Choice,restaurant,Food/Drink,14.5545353,121.0202416,low_confidence,distance=5.3km>5.0km
1693738675,City Hotel,hotel,Accommodation,16.1599329,119.97379,low_confidence,distance=71.7km>5.0km
1694691017,The Sizzlin' Pepper Steak,restaurant,Food/Drink,10.3189868,123.9049204,low_confidence,name_similarity=48
1703218873,Handong (Eating/Shady Area),picnic_site,Park/Nature,14.5329944,121.3725906,zero_results,ZERO_RESULTS
1703218953,Snack Bar (24/7),restaurant,Food/Drink,14.5351212,121.3624417,low_confidence,distance=14.9km>5.0km
1703218956,St. Joseph Statue,artwork,Attraction,14.5315749,121.3728491,low_confidence,distance=4728.6km>5.0km
1703219645,10th Station,wayside_cross,Other,14.5325345,121.3722994,low_confidence,distance=38.2km>5.0km
1703219650,11th Station,wayside_cross,Other,14.5328944,121.3718851,low_confidence,distance=50.9km>5.0km
1703219655,12th Station,wayside_cross,Other,14.5326993,121.3707646,low_confidence,distance=43.8km>5.0km
1703219679,13th Station,wayside_cross,Other,14.5328632,121.3707396,zero_results,ZERO_RESULTS
1703219683,14th Station,wayside_cross,Other,14.5332503,121.3708661,low_confidence,distance=102.3km>5.0km
1703219689,5th Station,wayside_cross,Other,14.5324294,121.3725417,low_confidence,distance=2895.4km>5.0km
1703219694,6th Station,wayside_cross,Other,14.531858,121.3727444,low_confidence,distance=103.5km>5.0km
1703219700,7th Station,wayside_cross,Other,14.5315991,121.3727388,low_confidence,distance=104.8km>5.0km
1703219722,8th Station,wayside_cross,Other,14.5316301,121.3724543,low_confidence,distance=2893.7km>5.0km
1703219723,9th Station,wayside_cross,Other,14.5319428,121.3722685,low_confidence,distance=11781.1km>5.0km
1707203345,Layug Family,memorial,Attraction,14.9671666,120.6209683,low_confidence,distance=21.6km>5.0km
1707830502,Sasmuan Delicacies Factory,bakery,Food/Drink,14.9432222,120.6229466,low_confidence,distance=14.6km>5.0km
1707923295,Dezaato Pan,cafe,Food/Drink,14.6284597,121.0335973,low_confidence,distance=13368.7km>5.0km
1707923345,Sentosa,restaurant,Food/Drink,14.6284005,121.0335822,low_confidence,distance=2405.2km>5.0km
1707923369,Tempura,restaurant,Food/Drink,14.6285188,121.0336125,low_confidence,name_similarity=57
1709926690,Las Vegas,restaurant,Food/Drink,16.9120627,121.0608033,low_confidence,distance=11669.8km>5.0km
1711022972,UPLB Founding Site Commemorative Marker,memorial,Attraction,14.1774362,121.2215777,low_confidence,name_similarity=44
1719050275,McDonald's,fast_food,Food/Drink,15.303754,120.9463525,low_confidence,distance=5.4km>5.0km
1719977648,Cobey Inasal,restaurant,Food/Drink,15.0365863,120.9373941,low_confidence,distance=39.4km>5.0km
1719977651,Sophia Cafe,cafe,Food/Drink,15.0366017,120.9372346,low_confidence,distance=30.9km>5.0km
1723109695,Dell's Food Hall,fast_food,Food/Drink,14.6101183,121.0812914,low_confidence,distance=7.3km>5.0km
1723109704,Goodah,fast_food,Food/Drink,14.6101242,121.0809862,low_confidence,distance=5.6km>5.0km
1723109705,Liberty,bar,Food/Drink,14.6093638,121.0810344,low_confidence,name_similarity=29
1723135140,Popeyes,fast_food,Food/Drink,14.4221137,121.0303255,low_confidence,distance=5.6km>5.0km
1723200945,Route 196,restaurant,Food/Drink,14.6176055,121.0717135,low_confidence,distance=5812.2km>5.0km
1723729727,Hannukah Chai,cafe,Food/Drink,7.0686899,125.6060892,low_confidence,distance=48.9km>5.0km
1727886306,Patapat Grotto,viewpoint,Attraction,18.565662,120.9048257,low_confidence,name_similarity=57
1728914775,Bahay Kubo Eatery,restaurant,Food/Drink,14.4421999,120.9918353,low_confidence,name_similarity=59
1728914777,Baliwag,fast_food,Food/Drink,14.4427505,120.9918585,low_confidence,distance=59.1km>5.0km
1728914801,Chop Secret,fast_food,Food/Drink,14.4380743,120.9911435,low_confidence,distance=16.9km>5.0km
1729167952,ä Veneto,fast_food,Food/Drink,14.5367997,120.9829392,low_confidence,distance=14.0km>5.0km
1729167961,Mongolian Quick Stop,restaurant,Food/Drink,14.5365889,120.9829055,low_confidence,distance=5.8km>5.0km
1730426400,Mexicali,restaurant,Food/Drink,14.5359995,120.9811242,low_confidence,distance=12052.8km>5.0km
1730658695,Pasalubong Cafe Restaurant,cafe,Food/Drink,14.9021276,120.8592281,low_confidence,distance=36.8km>5.0km
1732605889,Kaffe Kaffe,cafe,Food/Drink,14.6274211,121.0044664,low_confidence,name_similarity=55
1735527935,Nami's Grill & Bar,restaurant,Food/Drink,14.0880619,120.9061943,low_confidence,distance=15002.8km>5.0km
1738869455,Janet's,restaurant,Food/Drink,13.4375797,121.0190774,low_confidence,distance=144.3km>5.0km
1739454547,Airphil,travel_agent,Retail,11.9974913,120.2049483,low_confidence,distance=292.7km>5.0km
1739454588,Jendi Seafront Hotel,hotel,Accommodation,12.0013197,120.1946132,low_confidence,distance=570.6km>5.0km
1739454598,Bistro Coron,bar,Food/Drink,11.9988537,120.2024238,low_confidence,name_similarity=52
1739454600,Rudy's Lodge,hotel,Accommodation,12.0083668,120.1991567,low_confidence,distance=7.9km>5.0km
1740179042,Pauline's Inn,hotel,Accommodation,17.1576996,120.4389207,low_confidence,distance=259.4km>5.0km
1740179157,Chowking,fast_food,Food/Drink,17.1922027,120.4477653,low_confidence,name_similarity=40
1740179176,Red Ribbon,bakery,Food/Drink,17.1932645,120.4480942,low_confidence,name_similarity=33
1740198821,Ignacio Bakery,bakery,Food/Drink,17.1917489,120.4485654,low_confidence,distance=260.8km>5.0km
1740306655,Flaming Wings,restaurant,Food/Drink,14.5658176,120.9943984,low_confidence,distance=12.6km>5.0km
1740316960,Rice : Taft Avenue,restaurant,Food/Drink,14.5677598,120.9931997,low_confidence,name_similarity=50
1742329367,Tully's Coffee,cafe,Food/Drink,14.5831057,121.0632466,low_confidence,distance=9.6km>5.0km
1742337294,Duo,restaurant,Food/Drink,14.5496844,121.0543185,low_confidence,distance=6.7km>5.0km
1742397668,The Euro Zen,bar,Food/Drink,14.5745284,120.9848909,low_confidence,name_similarity=58
1742494416,Cha Dao Tea Place,cafe,Food/Drink,14.6362486,121.0733624,low_confidence,distance=21.2km>5.0km
1742494429,The Coffee Beanery,cafe,Food/Drink,14.6354137,121.0740111,low_confidence,distance=6.5km>5.0km
1743221291,Tito Chef,restaurant,Food/Drink,14.4511625,121.0299937,low_confidence,distance=17.8km>5.0km
1743969022,Globe,tower,Attraction,13.4328869,121.019427,low_confidence,distance=7.6km>5.0km
1743969023,Smart,tower,Attraction,13.4308172,121.0164132,low_confidence,distance=17.7km>5.0km
1743969254,Sun,tower,Attraction,13.4358599,121.0142014,low_confidence,distance=10.9km>5.0km
1744533824,Alta Vista de Padre Pio Restaurant,restaurant,Food/Drink,14.5412909,121.339633,low_confidence,distance=13642.0km>5.0km
1744533825,Ang Kainan sa Pranjetto Hills,restaurant,Food/Drink,14.5703588,121.3696157,low_confidence,name_similarity=55
1744534255,Amang Rodriguez,monument,Attraction,14.5463848,121.3640079,low_confidence,distance=30.3km>5.0km
1744534420,1st Station,wayside_cross,Other,14.5335872,121.3725982,low_confidence,distance=95.9km>5.0km
1744534423,3rd Station,wayside_cross,Other,14.533285,121.3723775,low_confidence,distance=10967.2km>5.0km
1744534425,4th Station,wayside_cross,Other,14.5330781,121.3725485,low_confidence,distance=4729.6km>5.0km
1746658519,San Franz Stop Merienda & Restaurant,restaurant,Food/Drink,8.5172356,125.9654155,low_confidence,name_similarity=43
1748292038,Azure Restro and Bar,restaurant,Food/Drink,15.1439876,120.5589747,low_confidence,distance=13170.4km>5.0km
1752596384,Jollibee,fast_food,Food/Drink,13.4575353,123.6799273,low_confidence,distance=12.4km>5.0km
1754910610,Dodoy's la Paz Batchoy and Bulalo,restaurant,Food/Drink,14.4502408,120.9790064,zero_results,ZERO_RESULTS
1754910630,Toto's Lechon Manok,restaurant,Food/Drink,14.4500964,120.9789922,low_confidence,distance=6.0km>5.0km
1758053915,Valencia Pottery,attraction,Attraction,9.610482,124.188934,low_confidence,distance=12121.7km>5.0km
1758053918,Salaj,travel_agent,Retail,9.646535,123.852631,low_confidence,distance=10011.9km>5.0km
1758053921,Le Pensione de San Jose Piano Bar and Restaurant,guesthouse,Accommodation,9.652575,123.853493,low_confidence,name_similarity=59
1758053929,Sparky (Justin and John),travel_agent,Retail,9.649194,124.36647,zero_results,ZERO_RESULTS
1758053940,Island Tours,travel_agent,Retail,9.635559,124.030174,low_confidence,distance=29.7km>5.0km
1758053956,Balitbiton Seaside View,viewpoint,Attraction,9.598505,124.240608,zero_results,ZERO_RESULTS
1758053963,Anita Native and Souvenir's Product,gift_shop,Retail,9.6493483,124.3666345,low_confidence,distance=47.2km>5.0km
1758053969,Baclayon Bed and Breakfast,hostel,Accommodation,9.6259245,123.8918624,low_confidence,name_similarity=47
1758053975,Guia Dagangon,gift_shop,Retail,9.6493517,124.3666765,zero_results,ZERO_RESULTS
1758053980,Bohol Narra Homestay,guesthouse,Accommodation,9.623973,123.904427,zero_results,ZERO_RESULTS
1758053987,Jose Rizal Monument,memorial,Attraction,9.6520543,124.3694092,low_confidence,distance=660.6km>5.0km
1758053988,Casa Sofia,guesthouse,Accommodation,9.624037,123.90789,low_confidence,distance=11096.3km>5.0km
1758053996,Sonia's Grill,fast_food,Food/Drink,9.6225398,123.9099167,low_confidence,distance=14627.0km>5.0km
1758053998,Budiongan House,guesthouse,Accommodation,9.6238135,123.9097024,low_confidence,distance=73.4km>5.0km
1758054024,President Manuel Roxas Monument,memorial,Attraction,9.6288942,124.3058598,low_confidence,distance=275.8km>5.0km
1758054056,Baclayon Seaside Barbecues,food_court,Food/Drink,9.6219748,123.9127005,low_confidence,name_similarity=49
1758054065,Funilyn,travel_agent,Retail,9.6221123,123.9124265,zero_results,ZERO_RESULTS
1758054069,Jose Rizal Monument,memorial,Attraction,9.6139902,124.2947453,low_confidence,distance=659.7km>5.0km
1758054076,Pedro Calungsud Shrine,wayside_shrine,Other,9.6630191,124.3509979,low_confidence,distance=87.2km>5.0km
1758054080,Olman's View Resort,hotel,Accommodation,9.639368,123.843819,low_confidence,name_similarity=58
1758054081,Lila Water Glide,swimming_pool,Park/Nature,9.5913169,124.0794692,low_confidence,name_similarity=55
1758054087,Museo de Loboc,museum,Attraction,9.6359367,124.0310671,low_confidence,name_similarity=57
1758054091,Micutuan rooms for rent,guesthouse,Accommodation,9.5792657,123.814997,low_confidence,name_similarity=59
1758054093,The River Hut,restaurant,Food/Drink,9.635632,124.029861,low_confidence,name_similarity=48
1758054095,Tropical Horizons Tours and Travel,travel_agent,Retail,9.645963,123.856049,zero_results,ZERO_RESULTS
1758054119,Bangwalog Cliff Viewpoint,viewpoint,Attraction,9.722048,124.3675938,low_confidence,distance=32.9km>5.0km
1758054138,Buzz Cafe,cafe,Food/Drink,9.635778,124.029915,low_confidence,distance=19.2km>5.0km
1758054169,Peter's House,hotel,Accommodation,9.5490734,123.7734902,low_confidence,distance=5.9km>5.0km
1758054175,Alburquerque Interpretive and Tourist Information Center,tourist_info,Other,9.6104643,123.9568723,low_confidence,distance=12739.1km>5.0km
1758054189,Bohol Products Showroom and Display Center,gift_shop,Retail,9.613799,123.967789,low_confidence,distance=11.8km>5.0km
1758054193,Mond See Land Resort,hotel,Accommodation,9.551321,123.774742,low_confidence,distance=10698.8km>5.0km
1758054197,Python Store,gift_shop,Retail,9.613644,123.967743,low_confidence,distance=7.9km>5.0km
1758054201,Joane Special Calamay with Peanuts,gift_shop,Retail,9.613489,123.967819,low_confidence,distance=13.6km>5.0km
1758054202,Villa Anita Apartelle,guesthouse,Accommodation,9.550704,123.77549,low_confidence,distance=230.5km>5.0km
1758054215,MTS Pasalubong Center,gift_shop,Retail,9.613646,123.96785,low_confidence,distance=632.9km>5.0km
1758054246,Panglao White Beach Resort,picnic_site,Park/Nature,9.563936,123.810959,low_confidence,distance=6.8km>5.0km
1758054258,Bohol Beads and Fibers Handicrafts Shop,gift_shop,Retail,9.635569,124.029984,low_confidence,distance=44.0km>5.0km
1758054262,GLB Giftshoppe,gift_shop,Retail,9.635589,124.030037,low_confidence,distance=14202.6km>5.0km
1758054267,Kaps Resort and Spa,hotel,Accommodation,9.608223,124.19944,low_confidence,distance=13185.9km>5.0km
1758054272,Lemela Seaside Park,park,Park/Nature,9.59938,124.134933,zero_results,ZERO_RESULTS
1758054293,Loay Stone Church,archaeological,Attraction,9.600975,124.012184,low_confidence,name_similarity=47
1758054297,Old Stone House,archaeological,Attraction,9.601103,124.012711,low_confidence,distance=96.4km>5.0km
1758054311,Erwin Grill,restaurant,Food/Drink,9.6490592,123.8498354,zero_results,ZERO_RESULTS
1758054315,Kap's Beach Resort,hotel,Accommodation,9.603722,124.152275,low_confidence,distance=119.7km>5.0km
1758054325,Loboc Pipe Organ,archaeological,Attraction,9.6362728,124.0310231,low_confidence,name_similarity=38
1758054327,Yecyec Transport,car_rental,Other,9.6488358,123.8508999,zero_results,ZERO_RESULTS
1758054335,Peoples Park by the Sea,park,Park/Nature,9.60451,124.162064,low_confidence,distance=126.9km>5.0km
1758054338,NF rent-a-car,car_rental,Other,9.645478,123.85614,low_confidence,name_similarity=46
1758054342,Executive Inn,hotel,Accommodation,9.6416203,123.8569666,low_confidence,name_similarity=46
1758067538,Napo Ruins,ruins,Attraction,9.80078,123.791641,low_confidence,distance=237.4km>5.0km
